BW    288 #MHz
FRES  1 #MHz
DIAM 12
NBEAMS 36
BEAM lat50_log #prefix of beam file
FBAR 1320
TRES  1.7 #ms
SNRTHRESH 9.5
NFRB 5000
NORM_FRB 5000
TOBS 96.65 # days of 100% efficient operation
THRESH 0.99 #Jy ms to 1 ms burst [ 22 Jy ms / 24 antennas *sqrt{336/288} bandwidth factor]
KEY ID 	DM    	DMG     DMEG	Z	SNR	WIDTH
FRB 3988   230.1  35    145.1  0.067    63.8    3.0 
FRB 3989   578.4  35    493.4  0.586    12.1    2.0 
FRB 3990   761.7  35    676.7  0.036    18.1    5.0 
FRB 3991  1155.3  35   1070.3  0.506     9.6    4.0 
FRB 3992   556.3  35    471.3  0.494    20.8    2.0 
FRB 3993   856.7  35    771.7  0.414    38.1    2.0 
FRB 3994   317.6  35    232.6  0.274    10.3    2.0 
FRB 3995   646.3  35    561.3  0.343    62.9    4.0 
FRB 3996  1103.1  35   1018.1  1.392    14.3    3.0 
FRB 3997   980.0  35    895.0  1.169    16.2    1.0 
FRB 3998   488.8  35    403.8  0.239    10.3    3.0 
FRB 3999   522.9  35    437.9  0.219   318.8    2.0 
FRB 4000   211.5  35    126.5  0.084    14.5    2.0 
FRB 4001   292.3  35    207.3  0.246    12.5    0.0 
FRB 4002   421.7  35    336.7  0.141    15.2    3.0 
FRB 4003   183.8  35     98.8  0.005    10.9    1.0 
FRB 4004  1167.5  35   1082.5  1.241    15.7    2.0 
FRB 4005   212.4  35    127.4  0.118    12.8    1.0 
FRB 4006  1507.8  35   1422.8  0.944    20.4    2.0 
FRB 4007  1255.3  35   1170.3  0.258    10.7    4.0 
FRB 4008   615.7  35    530.7  0.034    25.0    2.0 
FRB 4009   417.8  35    332.8  0.224    48.0    3.0 
FRB 4010   603.6  35    518.6  0.545    70.1    2.0 
FRB 4011   245.2  35    160.2  0.086    10.0    5.0 
FRB 4012   280.9  35    195.9  0.206    32.1    3.0 
FRB 4013   421.1  35    336.1  0.081    31.2    2.0 
FRB 4014   536.9  35    451.9  0.566    20.8    3.0 
FRB 4015  1058.5  35    973.5  0.188    14.9    2.0 
FRB 4016   517.8  35    432.8  0.415    14.2    1.0 
FRB 4017   992.5  35    907.5  0.245   214.3    3.0 
FRB 4018  1033.9  35    948.9  1.245    31.5    2.0 
FRB 4019   270.1  35    185.1  0.200    90.9    1.0 
FRB 4020   543.1  35    458.1  0.062    23.9    3.0 
FRB 4021   291.9  35    206.9  0.163    70.3    3.0 
FRB 4022   484.1  35    399.1  0.418    57.4    4.0 
FRB 4023  1648.0  35   1563.0  0.229    21.8    1.0 
FRB 4024   475.0  35    390.0  0.346    20.8    2.0 
FRB 4025   336.6  35    251.6  0.317    10.3    4.0 
FRB 4026   877.0  35    792.0  0.918    21.3    3.0 
FRB 4027   199.3  35    114.3  0.045    19.0    1.0 
FRB 4028   591.7  35    506.7  0.334    12.6    2.0 
FRB 4029   360.6  35    275.6  0.335    15.5    2.0 
FRB 4030   547.5  35    462.5  0.080    10.4    1.0 
FRB 4031  1371.4  35   1286.4  0.626    26.1    1.0 
FRB 4032   865.7  35    780.7  0.718    11.6    2.0 
FRB 4033   213.3  35    128.3  0.005    22.0    3.0 
FRB 4034   646.3  35    561.3  0.273    68.3    2.0 
FRB 4035   742.2  35    657.2  0.120    24.3    2.0 
FRB 4036   569.0  35    484.0  0.508    11.4    4.0 
FRB 4037  1393.9  35   1308.9  1.502    33.5    4.0 
FRB 4038   321.4  35    236.4  0.272    13.5    3.0 
FRB 4039   283.9  35    198.9  0.218    20.2    1.0 
FRB 4040   836.2  35    751.2  0.577    17.7    2.0 
FRB 4041   468.6  35    383.6  0.354    15.8    2.0 
FRB 4042   361.5  35    276.5  0.123    11.2    1.0 
FRB 4043   689.8  35    604.8  0.735    15.5    2.0 
FRB 4044   684.9  35    599.9  0.253    42.8    1.0 
FRB 4045   663.4  35    578.4  0.291    63.1    2.0 
FRB 4046   763.3  35    678.3  0.510    26.5    1.0 
FRB 4047   750.0  35    665.0  0.533    14.1    0.0 
FRB 4048   237.3  35    152.3  0.099    10.4    1.0 
FRB 4049   702.6  35    617.6  0.974    11.2    3.0 
FRB 4050   806.4  35    721.4  0.704     9.7    2.0 
FRB 4051   292.8  35    207.8  0.198    57.3    4.0 
FRB 4052  1109.3  35   1024.3  0.980    14.7    2.0 
FRB 4053  1232.8  35   1147.8  1.469    17.8    2.0 
FRB 4054  1084.7  35    999.7  1.215    13.9    3.0 
FRB 4055   512.2  35    427.2  0.103    19.2    4.0 
FRB 4056   432.6  35    347.6  0.061    11.5    2.0 
FRB 4057   455.1  35    370.1  0.470    17.4    2.0 
FRB 4058   833.5  35    748.5  1.053     9.9    0.0 
FRB 4059   260.1  35    175.1  0.129    25.3    2.0 
FRB 4060   650.5  35    565.5  0.786    12.5    3.0 
FRB 4061  1036.0  35    951.0  0.337    27.1    2.0 
FRB 4062   247.3  35    162.3  0.141    71.1    1.0 
FRB 4063   203.2  35    118.2  0.112    10.4    5.0 
FRB 4064   393.4  35    308.4  0.040    78.1    3.0 
FRB 4065  1193.3  35   1108.3  1.197    12.2    4.0 
FRB 4066   986.0  35    901.0  0.195    13.6    2.0 
FRB 4067   210.0  35    125.0  0.093    76.7    3.0 
FRB 4068   473.0  35    388.0  0.406    10.9    3.0 
FRB 4069   735.4  35    650.4  0.715    11.0    4.0 
FRB 4070   388.1  35    303.1  0.318    15.1    3.0 
FRB 4071   378.2  35    293.2  0.067    10.6    4.0 
FRB 4072   292.8  35    207.8  0.155    10.5    2.0 
FRB 4073   516.2  35    431.2  0.608    37.3    4.0 
FRB 4074   505.2  35    420.2  0.508    15.2    5.0 
FRB 4075   440.4  35    355.4  0.448    54.5    3.0 
FRB 4076   531.1  35    446.1  0.164    13.8    0.0 
FRB 4077   921.0  35    836.0  0.984     9.5    2.0 
FRB 4078  1508.2  35   1423.2  1.324    15.1    1.0 
FRB 4079   163.7  35     78.7  0.013    30.7    2.0 
FRB 4080   209.5  35    124.5  0.045    37.7    0.0 
FRB 4081   166.7  35     81.7  0.079    23.1    2.0 
FRB 4082   490.8  35    405.8  0.447    16.2    2.0 
FRB 4083   328.4  35    243.4  0.068   1274.0    1.0 
FRB 4084   460.4  35    375.4  0.247     9.5    2.0 
FRB 4085   336.4  35    251.4  0.220    16.4    2.0 
FRB 4086   522.1  35    437.1  0.249   282.5    1.0 
FRB 4087   658.1  35    573.1  0.476    13.9    2.0 
FRB 4088  1722.9  35   1637.9  0.665    41.5    3.0 
FRB 4089   308.5  35    223.5  0.051    14.4    3.0 
FRB 4090   556.6  35    471.6  0.683    16.2    3.0 
FRB 4091  1173.8  35   1088.8  1.226    11.1    3.0 
FRB 4092   908.2  35    823.2  0.929    12.5    2.0 
FRB 4093   116.6  35     31.6  0.003   780.6    3.0 
FRB 4094   284.6  35    199.6  0.193    19.4    3.0 
FRB 4095   778.6  35    693.6  0.271    12.7    2.0 
FRB 4096  1762.9  35   1677.9  1.592    15.1    1.0 
FRB 4097   992.5  35    907.5  1.140    10.0    3.0 
FRB 4098   545.7  35    460.7  0.542    10.3    4.0 
FRB 4099   248.6  35    163.6  0.293    13.3    0.0 
FRB 4100   732.6  35    647.6  0.495    10.8    1.0 
FRB 4101   502.6  35    417.6  0.467    18.0    1.0 
FRB 4102   555.1  35    470.1  0.503    11.1    2.0 
FRB 4103   892.0  35    807.0  0.672    15.6    3.0 
FRB 4104   790.6  35    705.6  0.242    20.5    0.0 
FRB 4105   497.5  35    412.5  0.330    31.6    3.0 
FRB 4106  1685.0  35   1600.0  0.889     9.6    4.0 
FRB 4107  1058.5  35    973.5  0.812    13.9    2.0 
FRB 4108  2180.7  35   2095.7  0.597    13.7    2.0 
FRB 4109   785.1  35    700.1  0.774    24.7    0.0 
FRB 4110   566.4  35    481.4  0.697    25.9    1.0 
FRB 4111   807.3  35    722.3  0.261     9.8    2.0 
FRB 4112  1074.8  35    989.8  0.707    24.3    3.0 
FRB 4113   196.7  35    111.7  0.048     9.5    1.0 
FRB 4114   375.3  35    290.3  0.271   176.3    1.0 
FRB 4115   695.2  35    610.2  0.863    15.1    3.0 
FRB 4116   381.2  35    296.2  0.274    51.0    2.0 
FRB 4117  1041.2  35    956.2  0.731    10.6    2.0 
FRB 4118   355.0  35    270.0  0.111     9.7    1.0 
FRB 4119   244.5  35    159.5  0.120    12.8    2.0 
FRB 4120   499.3  35    414.3  0.276    14.3    2.0 
FRB 4121   665.8  35    580.8  0.509   207.5    1.0 
FRB 4122   204.8  35    119.8  0.065    23.0    3.0 
FRB 4123   189.1  35    104.1  0.023    24.3    2.0 
FRB 4124   234.5  35    149.5  0.162    25.3    3.0 
FRB 4125   904.7  35    819.7  0.775    25.5    2.0 
FRB 4126   758.3  35    673.3  0.978     9.8    3.0 
FRB 4127   867.7  35    782.7  0.574    10.7    1.0 
FRB 4128   272.5  35    187.5  0.193    25.2    3.0 
FRB 4129   499.0  35    414.0  0.311    12.6    2.0 
FRB 4130  1035.5  35    950.5  1.099    11.0    3.0 
FRB 4131   320.5  35    235.5  0.101    11.6    2.0 
FRB 4132   418.7  35    333.7  0.158    50.6    2.0 
FRB 4133   289.6  35    204.6  0.132    11.3    3.0 
FRB 4134   601.5  35    516.5  0.687    14.0    2.0 
FRB 4135  1012.1  35    927.1  1.138    11.0    3.0 
FRB 4136   598.4  35    513.4  0.050    14.4    2.0 
FRB 4137   399.5  35    314.5  0.243    88.2    4.0 
FRB 4138   406.6  35    321.6  0.232    12.5    2.0 
FRB 4139   414.0  35    329.0  0.106    12.3    1.0 
FRB 4140   256.6  35    171.6  0.242   166.0    3.0 
FRB 4141   273.3  35    188.3  0.014    10.4    1.0 
FRB 4142   475.1  35    390.1  0.286    11.1    2.0 
FRB 4143   970.2  35    885.2  1.136    12.8    4.0 
FRB 4144   692.8  35    607.8  0.734    12.1    3.0 
FRB 4145   580.1  35    495.1  0.655    11.2    2.0 
FRB 4146   707.8  35    622.8  0.770    19.8    2.0 
FRB 4147   316.4  35    231.4  0.057    11.6    3.0 
FRB 4148   946.7  35    861.7  1.247    11.2    4.0 
FRB 4149   554.2  35    469.2  0.224    13.7    4.0 
FRB 4150   532.6  35    447.6  0.306    13.6    2.0 
FRB 4151   479.6  35    394.6  0.516    30.6    1.0 
FRB 4152   555.5  35    470.5  0.563    30.8    3.0 
FRB 4153   513.7  35    428.7  0.146    16.8    3.0 
FRB 4154   787.5  35    702.5  1.041    10.8    4.0 
FRB 4155   224.5  35    139.5  0.025   320.4    4.0 
FRB 4156   525.8  35    440.8  0.491    29.5    2.0 
FRB 4157   391.6  35    306.6  0.405    18.2    1.0 
FRB 4158   269.3  35    184.3  0.164    11.4    2.0 
FRB 4159   632.4  35    547.4  0.558    24.8    2.0 
FRB 4160   515.1  35    430.1  0.665    11.2    0.0 
FRB 4161   401.9  35    316.9  0.111    65.0    4.0 
FRB 4162   862.9  35    777.9  1.113    10.3    2.0 
FRB 4163   650.1  35    565.1  0.161    43.3    4.0 
FRB 4164  1020.1  35    935.1  0.005    24.4    3.0 
FRB 4165   329.6  35    244.6  0.196    13.1    2.0 
FRB 4166   690.7  35    605.7  0.344    11.0    1.0 
FRB 4167   611.3  35    526.3  0.177     9.8    3.0 
FRB 4168   167.9  35     82.9  0.058    30.2    0.0 
FRB 4169   834.9  35    749.9  1.032    18.5    2.0 
FRB 4170   503.5  35    418.5  0.386    19.0    1.0 
FRB 4171   512.4  35    427.4  0.617    11.0    1.0 
FRB 4172   139.9  35     54.9  0.008    16.4    2.0 
FRB 4173   616.1  35    531.1  0.309     9.5    4.0 
FRB 4174   293.0  35    208.0  0.132    15.9    5.0 
FRB 4175   434.8  35    349.8  0.042    19.2    1.0 
FRB 4176   683.5  35    598.5  0.651    11.7    3.0 
FRB 4177   301.4  35    216.4  0.219    21.3    2.0 
FRB 4178   321.9  35    236.9  0.308    28.7    2.0 
FRB 4179   382.3  35    297.3  0.242   783.0    3.0 
FRB 4180   198.4  35    113.4  0.124     9.8    3.0 
FRB 4181   341.4  35    256.4  0.298    30.2    1.0 
FRB 4182   695.1  35    610.1  0.302    23.5    0.0 
FRB 4183   494.7  35    409.7  0.639    34.2    3.0 
FRB 4184   389.1  35    304.1  0.307    18.6    4.0 
FRB 4185   371.9  35    286.9  0.232    18.7    4.0 
FRB 4186   691.0  35    606.0  0.035    13.5    3.0 
FRB 4187   605.9  35    520.9  0.714    14.8    3.0 
FRB 4188   419.6  35    334.6  0.028    79.3    1.0 
FRB 4189  1154.3  35   1069.3  1.165    11.9    3.0 
FRB 4190   332.2  35    247.2  0.367    18.9    3.0 
FRB 4191   505.1  35    420.1  0.207   116.9    2.0 
FRB 4192   850.0  35    765.0  0.860    11.4    2.0 
FRB 4193   379.9  35    294.9  0.288    14.5    2.0 
FRB 4194   664.7  35    579.7  0.443    12.7    3.0 
FRB 4195   331.9  35    246.9  0.222    14.6    1.0 
FRB 4196  1153.4  35   1068.4  1.132    16.1    2.0 
FRB 4197   440.4  35    355.4  0.242   231.6    2.0 
FRB 4198  1390.0  35   1305.0  1.781    10.3    1.0 
FRB 4199   432.4  35    347.4  0.515    14.1    4.0 
FRB 4200  1116.9  35   1031.9  0.386    15.6    4.0 
FRB 4201   851.9  35    766.9  1.140    13.4    2.0 
FRB 4202   164.9  35     79.9  0.068    14.8    3.0 
FRB 4203   491.8  35    406.8  0.451    17.8    1.0 
FRB 4204   222.1  35    137.1  0.022    40.7    3.0 
FRB 4205   127.9  35     42.9  0.041   132.4    3.0 
FRB 4206   810.4  35    725.4  1.002    16.3    3.0 
FRB 4207   454.3  35    369.3  0.258    10.4    4.0 
FRB 4208   507.0  35    422.0  0.189    11.9    2.0 
FRB 4209   217.2  35    132.2  0.120    12.5    1.0 
FRB 4210   485.2  35    400.2  0.527    21.5    2.0 
FRB 4211   381.2  35    296.2  0.298    15.6    4.0 
FRB 4212   936.6  35    851.6  1.009    30.9    2.0 
FRB 4213   585.1  35    500.1  0.289    12.2    1.0 
FRB 4214   415.4  35    330.4  0.514    15.7    3.0 
FRB 4215   366.7  35    281.7  0.150   117.4    2.0 
FRB 4216   398.7  35    313.7  0.323    46.1    3.0 
FRB 4217   494.8  35    409.8  0.191    19.2    2.0 
FRB 4218   884.6  35    799.6  0.886    11.7    2.0 
FRB 4219   764.7  35    679.7  0.717    18.3    2.0 
FRB 4220   621.1  35    536.1  0.110    25.1    1.0 
FRB 4221  1574.0  35   1489.0  1.852    13.6    2.0 
FRB 4222   560.5  35    475.5  0.003    18.6    0.0 
FRB 4223   344.3  35    259.3  0.350    17.2    5.0 
FRB 4224  1232.1  35   1147.1  0.531    20.3    4.0 
FRB 4225  1217.6  35   1132.6  1.379    24.3    4.0 
FRB 4226  1384.4  35   1299.4  1.174    11.2    4.0 
FRB 4227   537.6  35    452.6  0.166    15.2    3.0 
FRB 4228  1534.8  35   1449.8  0.767     9.9    1.0 
FRB 4229   537.4  35    452.4  0.006    34.0    3.0 
FRB 4230   167.4  35     82.4  0.078   593.5    1.0 
FRB 4231   816.7  35    731.7  0.021    10.4    2.0 
FRB 4232   576.8  35    491.8  0.682    18.3    3.0 
FRB 4233   235.6  35    150.6  0.048    17.9    2.0 
FRB 4234   441.1  35    356.1  0.261    68.1    2.0 
FRB 4235   271.9  35    186.9  0.226    41.9    1.0 
FRB 4236   272.5  35    187.5  0.241    16.2    1.0 
FRB 4237   173.6  35     88.6  0.012    34.9    2.0 
FRB 4238   326.6  35    241.6  0.204    12.6    2.0 
FRB 4239   428.9  35    343.9  0.227    10.3    2.0 
FRB 4240   802.2  35    717.2  0.637    13.4    4.0 
FRB 4241   871.3  35    786.3  1.074    12.0    3.0 
FRB 4242   188.8  35    103.8  0.076    35.0    2.0 
FRB 4243   494.6  35    409.6  0.207    44.6    2.0 
FRB 4244   149.7  35     64.7  0.020    16.6    2.0 
FRB 4245   442.7  35    357.7  0.233    13.8    1.0 
FRB 4246   864.4  35    779.4  0.479    12.1    0.0 
FRB 4247   352.5  35    267.5  0.081    12.5    3.0 
FRB 4248   163.7  35     78.7  0.007    13.5    1.0 
FRB 4249   506.4  35    421.4  0.412     9.9    3.0 
FRB 4250  1147.1  35   1062.1  0.823    54.3    3.0 
FRB 4251  1336.3  35   1251.3  1.420    17.9    2.0 
FRB 4252   150.4  35     65.4  0.062    17.9    1.0 
FRB 4253   469.7  35    384.7  0.480    28.8    2.0 
FRB 4254   160.5  35     75.5  0.000    17.4    5.0 
FRB 4255   851.9  35    766.9  0.306    10.3    2.0 
FRB 4256  1260.9  35   1175.9  1.515    16.7    2.0 
FRB 4257  1122.7  35   1037.7  0.256    10.6    3.0 
FRB 4258   501.1  35    416.1  0.055    46.8    1.0 
FRB 4259   588.2  35    503.2  0.484    11.2    2.0 
FRB 4260   779.0  35    694.0  0.816    18.2    2.0 
FRB 4261   742.3  35    657.3  0.606    11.3    2.0 
FRB 4262  1282.7  35   1197.7  1.554    19.2    2.0 
FRB 4263   462.3  35    377.3  0.138    11.0    1.0 
FRB 4264   576.2  35    491.2  0.406    12.0    0.0 
FRB 4265   277.6  35    192.6  0.249    27.0    5.0 
FRB 4266   466.8  35    381.8  0.317    23.6    1.0 
FRB 4267  1105.3  35   1020.3  0.306    15.0    1.0 
FRB 4268   365.4  35    280.4  0.014    47.5    4.0 
FRB 4269   393.5  35    308.5  0.269    12.4    4.0 
FRB 4270   705.2  35    620.2  0.416    66.4    3.0 
FRB 4271   227.7  35    142.7  0.089    20.1    5.0 
FRB 4272   755.0  35    670.0  0.885    10.6    2.0 
FRB 4273   859.5  35    774.5  0.604    10.9    1.0 
FRB 4274   385.8  35    300.8  0.392    36.1    3.0 
FRB 4275   514.1  35    429.1  0.462    49.7    2.0 
FRB 4276   781.4  35    696.4  0.633    36.0    1.0 
FRB 4277   261.0  35    176.0  0.001    48.9    3.0 
FRB 4278  1160.0  35   1075.0  1.148    11.0    2.0 
FRB 4279   228.3  35    143.3  0.037    14.2    2.0 
FRB 4280   978.5  35    893.5  0.582    12.0    2.0 
FRB 4281   160.6  35     75.6  0.076    71.8    3.0 
FRB 4282   767.7  35    682.7  0.706    35.0    4.0 
FRB 4283   728.5  35    643.5  0.678    13.1    3.0 
FRB 4284   530.4  35    445.4  0.201    28.2    3.0 
FRB 4285   136.7  35     51.7  0.054    12.6    4.0 
FRB 4286   467.8  35    382.8  0.587    11.6    2.0 
FRB 4287   278.2  35    193.2  0.145    40.0    4.0 
FRB 4288   742.1  35    657.1  0.914    12.7    1.0 
FRB 4289  1698.1  35   1613.1  1.618     9.9    3.0 
FRB 4290   164.1  35     79.1  0.009    28.4    3.0 
FRB 4291   236.0  35    151.0  0.280    24.1    3.0 
FRB 4292   168.7  35     83.7  0.017    15.9    1.0 
FRB 4293   284.3  35    199.3  0.129   221.7    2.0 
FRB 4294   596.8  35    511.8  0.188    11.6    2.0 
FRB 4295   899.1  35    814.1  0.616    27.2    3.0 
FRB 4296   574.0  35    489.0  0.363    13.1    0.0 
FRB 4297   165.4  35     80.4  0.052    20.6    3.0 
FRB 4298   815.2  35    730.2  0.107    15.1    1.0 
FRB 4299  1907.9  35   1822.9  0.676    11.1    2.0 
FRB 4300   888.3  35    803.3  0.691     9.6    2.0 
FRB 4301   945.7  35    860.7  0.506    27.2    2.0 
FRB 4302   243.8  35    158.8  0.197    39.6    2.0 
FRB 4303   458.3  35    373.3  0.547    33.8    3.0 
FRB 4304   501.9  35    416.9  0.082   455.2    1.0 
FRB 4305   407.7  35    322.7  0.050    18.9    4.0 
FRB 4306  1273.6  35   1188.6  1.353    14.9    2.0 
FRB 4307   958.9  35    873.9  0.469    27.5    3.0 
FRB 4308   284.4  35    199.4  0.060    11.6    2.0 
FRB 4309   310.8  35    225.8  0.414    22.4    3.0 
FRB 4310   273.1  35    188.1  0.256    19.9    3.0 
FRB 4311   569.2  35    484.2  0.802     9.6    0.0 
FRB 4312   216.5  35    131.5  0.063    12.2    4.0 
FRB 4313   615.1  35    530.1  0.663    29.3    2.0 
FRB 4314   167.5  35     82.5  0.033    14.6    4.0 
FRB 4315   865.4  35    780.4  1.152    26.1    1.0 
FRB 4316   125.7  35     40.7  0.052    12.4    1.0 
FRB 4317   668.9  35    583.9  0.590    20.5    3.0 
FRB 4318  1168.1  35   1083.1  0.507    12.7    3.0 
FRB 4319   485.1  35    400.1  0.502    10.5    0.0 
FRB 4320   528.7  35    443.7  0.504    20.8    2.0 
FRB 4321   539.1  35    454.1  0.383    47.4    2.0 
FRB 4322   306.1  35    221.1  0.106    16.8    3.0 
FRB 4323   430.5  35    345.5  0.156    23.3    1.0 
FRB 4324   273.3  35    188.3  0.206    22.8    2.0 
FRB 4325   402.3  35    317.3  0.383    45.8    3.0 
FRB 4326   761.8  35    676.8  0.235    14.2    0.0 
FRB 4327   544.4  35    459.4  0.249    11.8    4.0 
FRB 4328  1207.2  35   1122.2  1.148    11.9    3.0 
FRB 4329   426.1  35    341.1  0.019    12.5    3.0 
FRB 4330   826.1  35    741.1  0.823    11.0    3.0 
FRB 4331   146.3  35     61.3  0.029    17.3    2.0 
FRB 4332   201.3  35    116.3  0.018    10.2    2.0 
FRB 4333   827.8  35    742.8  0.520    11.2    3.0 
FRB 4334   282.6  35    197.6  0.236    11.4    3.0 
FRB 4335   674.9  35    589.9  0.746     9.8    3.0 
FRB 4336   269.6  35    184.6  0.162    12.5    3.0 
FRB 4337   808.0  35    723.0  0.764    25.7    2.0 
FRB 4338  1132.7  35   1047.7  1.316    12.7    1.0 
FRB 4339   779.7  35    694.7  0.429    87.3    3.0 
FRB 4340   783.1  35    698.1  0.424    12.9    4.0 
FRB 4341   739.5  35    654.5  0.820    12.2    2.0 
FRB 4342   143.3  35     58.3  0.007    21.4    2.0 
FRB 4343   519.3  35    434.3  0.612    16.2    4.0 
FRB 4344   759.5  35    674.5  0.664    19.4    2.0 
FRB 4345   353.1  35    268.1  0.282    35.3    2.0 
FRB 4346   242.3  35    157.3  0.005    12.5    4.0 
FRB 4347   726.6  35    641.6  0.032    31.3    0.0 
FRB 4348   432.6  35    347.6  0.386    10.2    4.0 
FRB 4349  2141.4  35   2056.4  2.497    12.7    0.0 
FRB 4350   582.0  35    497.0  0.372    10.7    2.0 
FRB 4351   191.2  35    106.2  0.061    12.0    2.0 
FRB 4352   450.3  35    365.3  0.426    31.6    2.0 
FRB 4353   757.8  35    672.8  0.755    15.4    3.0 
FRB 4354   724.1  35    639.1  0.925    14.4    3.0 
FRB 4355   403.6  35    318.6  0.392    23.8    2.0 
FRB 4356   396.6  35    311.6  0.226    21.4    4.0 
FRB 4357  1074.6  35    989.6  1.021    26.1    2.0 
FRB 4358   331.5  35    246.5  0.209    54.1    3.0 
FRB 4359   376.0  35    291.0  0.502    10.6    2.0 
FRB 4360   326.4  35    241.4  0.003    81.8    0.0 
FRB 4361   928.1  35    843.1  0.415    25.9    3.0 
FRB 4362   173.5  35     88.5  0.037    70.1    3.0 
FRB 4363   185.7  35    100.7  0.015    13.4    3.0 
FRB 4364  1023.5  35    938.5  1.047    12.9    3.0 
FRB 4365   469.2  35    384.2  0.312    11.4    2.0 
FRB 4366   429.0  35    344.0  0.199     9.7    2.0 
FRB 4367   343.6  35    258.6  0.256    48.1    1.0 
FRB 4368   416.1  35    331.1  0.273    10.6    4.0 
FRB 4369   186.5  35    101.5  0.000    21.5    0.0 
FRB 4370   465.9  35    380.9  0.382    95.2    2.0 
FRB 4371   566.9  35    481.9  0.564    12.9    2.0 
FRB 4372   520.3  35    435.3  0.540    13.1    3.0 
FRB 4373   615.1  35    530.1  0.048    10.4    2.0 
FRB 4374   605.1  35    520.1  0.477    12.0    1.0 
FRB 4375   187.1  35    102.1  0.001    17.3    2.0 
FRB 4376   962.2  35    877.2  0.412    25.6    3.0 
FRB 4377   188.8  35    103.8  0.001    10.0    2.0 
FRB 4378   342.9  35    257.9  0.055    12.4    3.0 
FRB 4379   407.9  35    322.9  0.166    14.5    3.0 
FRB 4380   490.1  35    405.1  0.377    27.8    0.0 
FRB 4381   400.9  35    315.9  0.390    38.2    1.0 
FRB 4382   206.7  35    121.7  0.013    69.7    0.0 
FRB 4383   397.1  35    312.1  0.157    22.8    0.0 
FRB 4384   526.1  35    441.1  0.379    46.0    4.0 
FRB 4385   298.7  35    213.7  0.320    10.7    1.0 
FRB 4386   348.5  35    263.5  0.113    18.5    1.0 
FRB 4387   707.8  35    622.8  0.329    52.8    3.0 
FRB 4388   228.7  35    143.7  0.150    11.4    4.0 
FRB 4389   414.8  35    329.8  0.358    12.1    2.0 
FRB 4390  1118.4  35   1033.4  0.787    10.6    3.0 
FRB 4391   527.2  35    442.2  0.403     9.9    1.0 
FRB 4392   332.8  35    247.8  0.311    18.7    3.0 
FRB 4393   393.2  35    308.2  0.314    18.3    4.0 
FRB 4394   145.0  35     60.0  0.053    13.9    3.0 
FRB 4395   865.8  35    780.8  0.733    11.7    1.0 
FRB 4396   446.2  35    361.2  0.299    23.5    3.0 
FRB 4397   644.9  35    559.9  0.672     9.6    4.0 
FRB 4398   546.1  35    461.1  0.495   111.0    4.0 
FRB 4399   418.3  35    333.3  0.466    19.8    1.0 
FRB 4400   440.5  35    355.5  0.504    13.8    2.0 
FRB 4401   843.5  35    758.5  0.862     9.9    3.0 
FRB 4402   712.9  35    627.9  0.484    13.2    3.0 
FRB 4403   482.2  35    397.2  0.352    13.0    3.0 
FRB 4404  1715.9  35   1630.9  1.201    14.5    3.0 
FRB 4405   308.5  35    223.5  0.058    14.2    5.0 
FRB 4406   759.7  35    674.7  0.419    10.8    3.0 
FRB 4407   343.6  35    258.6  0.109    16.4    2.0 
FRB 4408   484.3  35    399.3  0.092   150.1    3.0 
FRB 4409   313.3  35    228.3  0.337    13.8    3.0 
FRB 4410  1284.5  35   1199.5  1.155    17.9    3.0 
FRB 4411   371.7  35    286.7  0.188    68.3    2.0 
FRB 4412   494.4  35    409.4  0.450    25.2    5.0 
FRB 4413   370.1  35    285.1  0.127    29.8    2.0 
FRB 4414   449.1  35    364.1  0.276    16.8    0.0 
FRB 4415   483.1  35    398.1  0.375    24.8    2.0 
FRB 4416   332.2  35    247.2  0.144    27.7    1.0 
FRB 4417   321.0  35    236.0  0.240    10.6    1.0 
FRB 4418   227.7  35    142.7  0.039    11.5    2.0 
FRB 4419   917.8  35    832.8  0.104    12.0    2.0 
FRB 4420   304.6  35    219.6  0.120    10.0    3.0 
FRB 4421   267.8  35    182.8  0.205    12.8    2.0 
FRB 4422   247.5  35    162.5  0.124   108.9    4.0 
FRB 4423   513.0  35    428.0  0.442    29.3    2.0 
FRB 4424   472.5  35    387.5  0.178    19.3    2.0 
FRB 4425   597.4  35    512.4  0.456    10.8    3.0 
FRB 4426   428.4  35    343.4  0.070    16.0    3.0 
FRB 4427   174.1  35     89.1  0.034    20.9    1.0 
FRB 4428   940.6  35    855.6  0.175    10.3    4.0 
FRB 4429   553.0  35    468.0  0.297    23.0    2.0 
FRB 4430   259.5  35    174.5  0.165    13.9    3.0 
FRB 4431   983.0  35    898.0  0.889    21.9    0.0 
FRB 4432   820.4  35    735.4  0.718    10.0    2.0 
FRB 4433   325.1  35    240.1  0.257    14.0    2.0 
FRB 4434  1086.0  35   1001.0  1.064    10.9    2.0 
FRB 4435   242.4  35    157.4  0.173    10.6    3.0 
FRB 4436   828.0  35    743.0  0.948    11.4    2.0 
FRB 4437   509.7  35    424.7  0.564     9.5    2.0 
FRB 4438   242.8  35    157.8  0.206    17.2    4.0 
FRB 4439   722.6  35    637.6  0.905    11.8    2.0 
FRB 4440   434.7  35    349.7  0.402    16.2    4.0 
FRB 4441  1319.9  35   1234.9  1.221    18.1    3.0 
FRB 4442   565.6  35    480.6  0.746    14.0    1.0 
